205;08;00;2010/050101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. CHAMARTÍN;1039635.26
215;06;00;2012/000404;DEMOLICIÓN EDIFICACIONES EN C/ AÑASTRO;187502.82
201;06;00;2012/000424;DEMOLICIÓN EDIFICACIONES EN C/ LUNA, 32;17210.69
221;06;00;2013/000195;DEMOLICIÓN EDIFICACIONES C/ CALDERA, 14, 15 Y 17 Y C/ VENUS, 4;189468.94
210;06;00;2013/000271;DEMOLICIÓN EDIFICACIONES C/ ALHAMBRA S/N;101459.2
213;06;00;2013/000284;DEMOLICIÓN EDIFICACIÓN TRAVESÍA AMADEO I , Nº 2;43399.83
214;06;00;2013/000306;DEMOLICIÓN EDIFICACIONES C/MERCEDES SANZ, MERCEDES ANTÓN Y Cº VIEJO DE VICÁLVARO;0
220;06;00;2012/000187;ADQUISICIÓN SUELO APE 20.10 COLONIA FIN DE SEMANA;12473.15
219;06;00;2012/000338;ADQUISICIÓN SUELO EN AVDA. DAROCA;9339.93
211;06;00;2012/000388;ADQUISICIÓN DE SUELO VÍA CARPETANA;208039.66
210;05;00;2013/020032;COLEGIO PÚBLICO COSTA RICA, C/ CAMARENA, 247. OBRAS DE CONSERVACIÓN;4757.31
210;05;00;2013/030032;COLEGIO PÚBLICO CIUDAD DE BADAJOZ. OBRAS DE CONSERVACIÓN;29523.2
210;05;00;2013/040032;COLEGIO PÚBLICO ERMITA DEL SANTO, Pº ERMITA DEL SANTO, 18. CONSERVACIÓN;15099.36
210;05;00;2013/050032;COLEGIO PÚBLICO BARTOLOMÉ COSSIO II, C/ RAFAEL FINAT, 46. OBRAS DE CONSERVACIÓN;15081.83
210;05;00;2013/060032;COLEGIO PÚBLICO FRANCISCO DE GOYA, C/ ANTILLÓN, 23. OBRAS DE ACONDICIONAMIENTO;51915.57
210;05;01;2013/070032;ESCUELA INFANTIL EL MANANTIAL, C/ MUÑICO, 2. OBRAS DE ACONDICIONAMIENTO;28565.23
210;05;00;2013/080032;COLEGIO PÚBLICO AMADEO VIVES, C/ LOS YÉBENES, 6. OBRAS DE ACONDICIONAMIENTO;85482.76
210;05;00;2013/090032;COLEGIO PÚBLICO GONZALO FERNÁNDEZ DE CÓRDOBA, C/ ADANERO, 3. CONSERVACIÓN;17266.08
210;05;00;2013/100032;COLEGIO PÚBLICO CUBA, C/ TEMBLEQUE, 58. OBRAS DE CONSERVACIÓN;9226.64
210;05;00;2013/110032;COLEGIO PÚBLICO ALCALDE MÓSTOLES. OBRAS DE ACONDICIONAMIENTO;53483.86
210;05;00;2013/120032;COLEGIO PÚBLICO JOAQUÍN DICENTA, Pº DE LOS OLIVOS, 70. OBRAS DE CONSERVACIÓN;27854.7
210;05;00;2013/130032;COLEGIO PÚBLICO PARQUE ALUCHE, C/ QUERO, 47. OBRAS DE CONSERVACIÓN;15130.95
210;05;00;2013/140032;COLEGIO PÚBLICO REPÚBLICA DEL URUGUAY. OBRAS DE CONSERVACIÓN;71609.48
210;05;00;2013/150032;COLEGIO PÚBLICO LA LATINA, C/ MAQUEDA, 130. OBRAS DE REFORMA;45110.02
210;05;02;2013/160032;CENTRO EDUCACIÓN ESPECIAL FRAY PEDRO PONCE DE LEÓN. OBRAS DE ACONDICIONAMIENTO;26636.31
210;05;00;2013/170032;COLEGIO PÚBLICO HERMANOS PINZÓN, C/ AZOR, 4. OBRAS DE ACONDICIONAMIENTO;60393.6
210;05;00;2013/180032;COLEGIO PÚBLICO HERNÁN CORTÉS, C/ LOS YÉBENES, 241. OBRAS DE ACONDICIONAMIENTO;62676.2
210;05;00;2013/190032;COLEGIO PÚBLICO HERMANOS PINZÓN I, C/ CALAMÓN, 3. OBRAS DE CONSERVACIÓN;16722.24
