209;06;04;2011/000164;C/ JIMENA MENÉNDEZ PIDAL. OBRAS DE URBANIZACIÓN;7460.77
202;06;04;2013/000166;C/ CANDELARIA MORA Nº 1 AL 5. OBRAS DE URBANIZACIÓN;16172.79
206;06;04;2013/000278;CALLE MIOSOTIS, 72. OBRAS DE URBANIZACIÓN;17785.46
210;06;04;2013/000339;C/ ATHOS, 27-29. OBRAS DE URBANIZACIÓN;10530
998;08;02;2009/000001;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 1;0
201;08;02;2009/010001;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-1 DISTRITO CENTRO;496353.61
202;08;02;2009/020001;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-1 DTO. ARGANZUELA;282106.54
207;08;02;2009/030001;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-1 DISTRITO CHAMBERÍ;181712.24
998;08;02;2009/000002;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 2;0
203;08;02;2009/010002;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-2. DISTRITO RETIRO;432765.72
204;08;02;2009/020002;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-2 DTO. SALAMANCA;245783.21
205;08;02;2009/030002;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-2 DISTRITO CHAMARTÍN;245783.16
998;08;02;2009/000003;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 3;0
206;08;02;2009/010003;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-3 DISTRITO TETUÁN;278417.72
208;08;02;2009/020003;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-3 DTO. FUENCARRAL;278417.75
209;08;02;2009/030003;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS PRIS Z-3. DTO.MONCLOA;278417.81
998;08;02;2009/000004;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 4;0
210;08;02;2009/010004;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-4 DISTRITO LATINA;424625.8
211;08;02;2009/020004;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-4 DTO. CARABANCHEL;140639.15
212;08;02;2009/030004;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-4 DISTRITO USERA;76002.86
217;08;02;2009/040004;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-4 DTO. VILLAVERDE;76002.86
998;08;02;2009/000005;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 5;0
213;08;02;2009/010005;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-5 DTO.PUENTE VALLECAS;339051.16
214;08;02;2009/020005;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-5 DTO. MORATALAZ;189500.78
218;08;02;2009/030005;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-5 DTO. VILLA VALLECAS;96198.88
998;00;03;2014/000168;ESTUDIOS Y TRABAJOS TÉCNICOS PARA EL DESARROLLO DE PROYECTOS DE REFORMA;0
209;11;01;2014/000172;PISCINA DEL LAGO DEL CENTRO DEPORTIVO DE LA CASA DE CAMPO. REPARACIÓN;21114.5
204;01;00;2014/000176;UNIDAD INTEGRAL POLICÍA DISTRITO DE SALAMANCA,C/PEDRO HEREDIA, 36. IMPLANTACIÓN;19965
209;11;01;2014/000177;PISCINA CENTRO DEPORTIVO FRANCOS RODRIGUEZ. OBRAS DE REPARACIÓN;0
201;00;01;2014/000179;EDIFICIO PLAZA DE LA VILLA, 5. OBRAS DE ADAPTACIÓN DE ESPACIOS;0
201;03;04;2014/000397;EDIFICIO C/ SACRAMENTO, 7. ACONDICIONAMIENTO LOCALES 5 Y 6;30117.69
217;00;03;2014/000398;EDIFICIO PLAZA MAYOR DE VILLAVERDE, 5. OBRAS DE PREVENCIÓN Y ANTI-INTRUSIÓN;0
204;08;02;2014/007164;CANTÓN DE LIMPIEZA C/JORGE JUAN, 48. EXIGENCIAS INSPECCIÓN TÉCNICA EDIFICIOS;15516.79
205;14;00;2014/007165;MERCADO DE SAN CRISTOBAL. EXIGENCIAS INSPECCIÓN TÉCNICA DE EDIFICIOS;46573.84
999;00;01;2014/000425;EDIFICIO MAYOR, 71. INSTALACIONES TÉCNICAS;1294.7
999;00;01;2014/000207;EDIFICIO CALLE MAYOR, 71. INSTALACIONES DE CLIMATIZACIÓN;0
999;00;01;2014/000429;EDIFICIO C/ MAYOR, 71. INSTALACIONES;0
999;00;01;2014/000206;EDIFICIO PZA. DE LA VILLA, 4. INSTALACIONES DE SEGURIDAD;0
999;00;01;2014/000421;EDIFICIO PLAZA DE LA VILLA, 4. SISTEMA DE ALIMENTACIÓN ININTERRUMPIDA;4394.72
999;00;01;2014/000261;EQUIPAMIENTO OFICINA DE LA PRESIDENCIA DEL PLENO;1681.6
201;00;01;2014/000410;EDIFICIO SEDE PRESIDENCIA DEL PLENO. SEÑALIZACIÓN;0
999;00;01;2014/000206;EDIFICIO PZA. DE LA VILLA, 4. INSTALACIONES DE SEGURIDAD;972.51
999;00;01;2014/000428;EDIFICIO PLAZA DE LA VILLA, 4. INSTALACIONES;0
999;00;01;2014/000217;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS COORDINACIÓN GENERAL DE LA ALCALDÍA;3938.55
999;00;01;2014/000217;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS COORDINACIÓN GENERAL DE LA ALCALDÍA;1449.94
999;00;01;2014/000217;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS COORDINACIÓN GENERAL DE LA ALCALDÍA;42593.21
999;00;01;2014/000217;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS COORDINACIÓN GENERAL DE LA ALCALDÍA;2999.43
999;00;01;2014/000217;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS COORDINACIÓN GENERAL DE LA ALCALDÍA;7768.2
999;00;01;2014/000217;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS COORDINACIÓN GENERAL DE LA ALCALDÍA;0
999;00;01;2014/000217;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS COORDINACIÓN GENERAL DE LA ALCALDÍA;9537.46
